,migrationfrom,migrationto,migrationyearpadding,n_migrations
34430,gbr,brb,2013.0,1
34431,gbr,brb,2014.0,3
34432,gbr,brb,2015.0,1
34433,gbr,brb,2016.0,1
34434,gbr,brb,2017.0,1
34435,gbr,brb,2018.0,2
34436,gbr,brb,2020.0,1
34437,gbr,brn,1997.0,1
34438,gbr,brn,1999.0,1
34439,gbr,brn,2000.0,1
34440,gbr,brn,2002.0,1
34441,gbr,brn,2003.0,1
34442,gbr,brn,2005.0,1
34443,gbr,brn,2006.0,2
34444,gbr,brn,2007.0,1
34445,gbr,brn,2008.0,4
34446,gbr,brn,2009.0,3
34447,gbr,brn,2010.0,3
34448,gbr,brn,2011.0,3
34449,gbr,brn,2012.0,5
34450,gbr,brn,2013.0,7
34451,gbr,brn,2014.0,3
34452,gbr,brn,2015.0,10
34453,gbr,brn,2016.0,8
34454,gbr,brn,2017.0,11
34455,gbr,brn,2018.0,7
34456,gbr,brn,2019.0,2
34457,gbr,brn,2021.0,1
34458,gbr,btn,2006.0,1
34459,gbr,btn,2017.0,1
34460,gbr,bwa,1997.0,1
34461,gbr,bwa,1998.0,1
34462,gbr,bwa,1999.0,2
34463,gbr,bwa,2000.0,4
34464,gbr,bwa,2001.0,3
34465,gbr,bwa,2002.0,2
34466,gbr,bwa,2003.0,3
34467,gbr,bwa,2004.0,4
34468,gbr,bwa,2005.0,4
34469,gbr,bwa,2006.0,6
34470,gbr,bwa,2010.0,2
34471,gbr,bwa,2011.0,1
34472,gbr,bwa,2012.0,2
34473,gbr,bwa,2013.0,1
34474,gbr,bwa,2014.0,2
34475,gbr,bwa,2015.0,1
34476,gbr,bwa,2016.0,6
34477,gbr,bwa,2017.0,2
34478,gbr,bwa,2018.0,2
34479,gbr,bwa,2019.0,2
34480,gbr,caf,2013.0,2
34481,gbr,caf,2018.0,1
34482,gbr,can,1997.0,130
34483,gbr,can,1998.0,146
34484,gbr,can,1999.0,162
34485,gbr,can,2000.0,156
34486,gbr,can,2001.0,237
34487,gbr,can,2002.0,219
34488,gbr,can,2003.0,247
34489,gbr,can,2004.0,241
34490,gbr,can,2005.0,243
34491,gbr,can,2006.0,239
34492,gbr,can,2007.0,260
34493,gbr,can,2008.0,248
34494,gbr,can,2009.0,289
34495,gbr,can,2010.0,283
34496,gbr,can,2011.0,251
34497,gbr,can,2012.0,283
34498,gbr,can,2013.0,254
34499,gbr,can,2014.0,295
34500,gbr,can,2015.0,256
34501,gbr,can,2016.0,238
34502,gbr,can,2017.0,244
34503,gbr,can,2018.0,246
34504,gbr,can,2019.0,243
34505,gbr,can,2020.0,148
34506,gbr,can,2021.0,68
34507,gbr,che,1997.0,81
34508,gbr,che,1998.0,60
34509,gbr,che,1999.0,88
34510,gbr,che,2000.0,70
34511,gbr,che,2001.0,92
34512,gbr,che,2002.0,96
34513,gbr,che,2003.0,116
34514,gbr,che,2004.0,117
34515,gbr,che,2005.0,99
34516,gbr,che,2006.0,99
34517,gbr,che,2007.0,116
34518,gbr,che,2008.0,125
34519,gbr,che,2009.0,152
34520,gbr,che,2010.0,162
34521,gbr,che,2011.0,183
34522,gbr,che,2012.0,203
34523,gbr,che,2013.0,213
34524,gbr,che,2014.0,197
34525,gbr,che,2015.0,192
34526,gbr,che,2016.0,204
34527,gbr,che,2017.0,194
34528,gbr,che,2018.0,170
34529,gbr,che,2019.0,152
34530,gbr,che,2020.0,135
34531,gbr,che,2021.0,60
34532,gbr,chl,1997.0,5
34533,gbr,chl,1998.0,4
34534,gbr,chl,1999.0,5
34535,gbr,chl,2000.0,4
34536,gbr,chl,2001.0,8
34537,gbr,chl,2002.0,7
34538,gbr,chl,2003.0,5
34539,gbr,chl,2004.0,10
34540,gbr,chl,2005.0,19
34541,gbr,chl,2006.0,5
34542,gbr,chl,2007.0,6
34543,gbr,chl,2008.0,9
34544,gbr,chl,2009.0,17
34545,gbr,chl,2010.0,15
34546,gbr,chl,2011.0,24
34547,gbr,chl,2012.0,16
34548,gbr,chl,2013.0,27
34549,gbr,chl,2014.0,31
34550,gbr,chl,2015.0,16
34551,gbr,chl,2016.0,33
34552,gbr,chl,2017.0,28
34553,gbr,chl,2018.0,28
34554,gbr,chl,2019.0,25
34555,gbr,chl,2020.0,11
34556,gbr,chl,2021.0,6
34557,gbr,chn,1997.0,53
34558,gbr,chn,1998.0,41
34559,gbr,chn,1999.0,49
34560,gbr,chn,2000.0,60
34561,gbr,chn,2001.0,65
34562,gbr,chn,2002.0,66
34563,gbr,chn,2003.0,87
34564,gbr,chn,2004.0,75
34565,gbr,chn,2005.0,103
34566,gbr,chn,2006.0,101
34567,gbr,chn,2007.0,121
34568,gbr,chn,2008.0,141
34569,gbr,chn,2009.0,162
34570,gbr,chn,2010.0,171
34571,gbr,chn,2011.0,257
34572,gbr,chn,2012.0,274
34573,gbr,chn,2013.0,279
34574,gbr,chn,2014.0,296
34575,gbr,chn,2015.0,336
34576,gbr,chn,2016.0,356
34577,gbr,chn,2017.0,368
34578,gbr,chn,2018.0,405
34579,gbr,chn,2019.0,356
34580,gbr,chn,2020.0,295
34581,gbr,chn,2021.0,138
34582,gbr,civ,1997.0,2
34583,gbr,civ,1998.0,1
34584,gbr,civ,2000.0,1
34585,gbr,civ,2003.0,1
34586,gbr,civ,2005.0,1
34587,gbr,civ,2011.0,2
34588,gbr,civ,2012.0,2
34589,gbr,civ,2014.0,1
34590,gbr,civ,2015.0,1
34591,gbr,civ,2018.0,1
34592,gbr,cmr,1997.0,2
34593,gbr,cmr,1999.0,3
34594,gbr,cmr,2002.0,1
34595,gbr,cmr,2003.0,1
34596,gbr,cmr,2004.0,1
34597,gbr,cmr,2005.0,3
34598,gbr,cmr,2006.0,2
34599,gbr,cmr,2007.0,1
34600,gbr,cmr,2008.0,3
34601,gbr,cmr,2009.0,2
34602,gbr,cmr,2010.0,3
34603,gbr,cmr,2011.0,4
34604,gbr,cmr,2012.0,1
34605,gbr,cmr,2013.0,2
34606,gbr,cmr,2014.0,1
34607,gbr,cmr,2015.0,3
34608,gbr,cmr,2017.0,1
34609,gbr,cmr,2019.0,1
34610,gbr,cod,1997.0,1
34611,gbr,cod,2001.0,1
34612,gbr,cod,2012.0,1
34613,gbr,cod,2013.0,1
34614,gbr,cod,2015.0,1
34615,gbr,cod,2018.0,1
34616,gbr,cod,2020.0,1
34617,gbr,cog,2003.0,1
34618,gbr,cog,2008.0,1
34619,gbr,cog,2009.0,1
34620,gbr,cog,2014.0,1
34621,gbr,cog,2015.0,1
34622,gbr,cog,2018.0,1
34623,gbr,col,1997.0,2
34624,gbr,col,1998.0,2
34625,gbr,col,1999.0,4
34626,gbr,col,2000.0,3
34627,gbr,col,2001.0,10
34628,gbr,col,2002.0,16
34629,gbr,col,2003.0,10
34630,gbr,col,2004.0,6
34631,gbr,col,2005.0,12
34632,gbr,col,2006.0,7
34633,gbr,col,2007.0,6
34634,gbr,col,2008.0,9
34635,gbr,col,2009.0,10
34636,gbr,col,2010.0,8
34637,gbr,col,2011.0,12
34638,gbr,col,2012.0,7
34639,gbr,col,2013.0,7
34640,gbr,col,2014.0,10
34641,gbr,col,2015.0,11
34642,gbr,col,2016.0,13
34643,gbr,col,2017.0,10
34644,gbr,col,2018.0,8
34645,gbr,col,2019.0,7
34646,gbr,col,2020.0,4
34647,gbr,col,2021.0,1
34648,gbr,com,2009.0,1
34649,gbr,com,2012.0,1
34650,gbr,cpv,2012.0,1
34651,gbr,cpv,2013.0,1
34652,gbr,cri,2000.0,1
34653,gbr,cri,2001.0,1
34654,gbr,cri,2003.0,1
34655,gbr,cri,2004.0,1
34656,gbr,cri,2009.0,1
34657,gbr,cri,2011.0,2
34658,gbr,cri,2012.0,2
34659,gbr,cri,2015.0,2
34660,gbr,cri,2017.0,1
34661,gbr,cri,2018.0,2
34662,gbr,cri,2019.0,1
34663,gbr,cub,1997.0,2
34664,gbr,cub,2007.0,2
34665,gbr,cub,2010.0,1
34666,gbr,cub,2011.0,1
34667,gbr,cub,2014.0,1
34668,gbr,cub,2015.0,1
34669,gbr,cub,2021.0,1
34670,gbr,cym,1997.0,1
34671,gbr,cym,2007.0,1
34672,gbr,cym,2008.0,1
34673,gbr,cym,2011.0,1
34674,gbr,cym,2013.0,1
34675,gbr,cym,2015.0,1
34676,gbr,cym,2019.0,2
34677,gbr,cyp,1997.0,2
34678,gbr,cyp,1998.0,4
34679,gbr,cyp,1999.0,6
34680,gbr,cyp,2000.0,5
34681,gbr,cyp,2001.0,5
34682,gbr,cyp,2002.0,10
34683,gbr,cyp,2003.0,5
34684,gbr,cyp,2004.0,8
34685,gbr,cyp,2005.0,12
34686,gbr,cyp,2006.0,7
34687,gbr,cyp,2007.0,9
34688,gbr,cyp,2008.0,15
34689,gbr,cyp,2009.0,19
34690,gbr,cyp,2010.0,17
34691,gbr,cyp,2011.0,24
34692,gbr,cyp,2012.0,22
34693,gbr,cyp,2013.0,23
34694,gbr,cyp,2014.0,24
34695,gbr,cyp,2015.0,21
34696,gbr,cyp,2016.0,22
34697,gbr,cyp,2017.0,19
34698,gbr,cyp,2018.0,18
34699,gbr,cyp,2019.0,22
34700,gbr,cyp,2020.0,19
34701,gbr,cyp,2021.0,8
34702,gbr,cze,1997.0,28
34703,gbr,cze,1998.0,35
34704,gbr,cze,1999.0,27
34705,gbr,cze,2000.0,27
34706,gbr,cze,2001.0,29
34707,gbr,cze,2002.0,36
34708,gbr,cze,2003.0,58
34709,gbr,cze,2004.0,19
34710,gbr,cze,2005.0,14
34711,gbr,cze,2006.0,28
34712,gbr,cze,2007.0,24
34713,gbr,cze,2008.0,40
34714,gbr,cze,2009.0,33
34715,gbr,cze,2010.0,62
34716,gbr,cze,2011.0,23
34717,gbr,cze,2012.0,23
34718,gbr,cze,2013.0,32
34719,gbr,cze,2014.0,21
34720,gbr,cze,2015.0,43
34721,gbr,cze,2016.0,23
34722,gbr,cze,2017.0,22
34723,gbr,cze,2018.0,32
34724,gbr,cze,2019.0,26
34725,gbr,cze,2020.0,12
34726,gbr,cze,2021.0,10
34727,gbr,deu,1997.0,173
34728,gbr,deu,1998.0,215
34729,gbr,deu,1999.0,223
34730,gbr,deu,2000.0,239
34731,gbr,deu,2001.0,321
34732,gbr,deu,2002.0,323
34733,gbr,deu,2003.0,310
34734,gbr,deu,2004.0,235
34735,gbr,deu,2005.0,243
34736,gbr,deu,2006.0,231
34737,gbr,deu,2007.0,247
34738,gbr,deu,2008.0,256
34739,gbr,deu,2009.0,377
34740,gbr,deu,2010.0,400
34741,gbr,deu,2011.0,445
34742,gbr,deu,2012.0,433
34743,gbr,deu,2013.0,449
34744,gbr,deu,2014.0,471
34745,gbr,deu,2015.0,416
34746,gbr,deu,2016.0,438
34747,gbr,deu,2017.0,446
34748,gbr,deu,2018.0,398
34749,gbr,deu,2019.0,373
34750,gbr,deu,2020.0,245
34751,gbr,deu,2021.0,101
34752,gbr,dma,2005.0,1
34753,gbr,dma,2012.0,1
34754,gbr,dma,2013.0,1
34755,gbr,dma,2017.0,1
34756,gbr,dnk,1997.0,30
34757,gbr,dnk,1998.0,40
34758,gbr,dnk,1999.0,38
34759,gbr,dnk,2000.0,43
34760,gbr,dnk,2001.0,43
34761,gbr,dnk,2002.0,59
34762,gbr,dnk,2003.0,49
34763,gbr,dnk,2004.0,46
34764,gbr,dnk,2005.0,36
34765,gbr,dnk,2006.0,38
34766,gbr,dnk,2007.0,39
34767,gbr,dnk,2008.0,62
34768,gbr,dnk,2009.0,66
34769,gbr,dnk,2010.0,60
34770,gbr,dnk,2011.0,61
34771,gbr,dnk,2012.0,50
34772,gbr,dnk,2013.0,64
34773,gbr,dnk,2014.0,69
34774,gbr,dnk,2015.0,80
34775,gbr,dnk,2016.0,68
34776,gbr,dnk,2017.0,78
34777,gbr,dnk,2018.0,71
34778,gbr,dnk,2019.0,66
34779,gbr,dnk,2020.0,46
34780,gbr,dnk,2021.0,21
34781,gbr,dom,2013.0,1
34782,gbr,dza,1997.0,3
34783,gbr,dza,1999.0,2
34784,gbr,dza,2000.0,1
34785,gbr,dza,2002.0,3
34786,gbr,dza,2004.0,3
34787,gbr,dza,2005.0,1
34788,gbr,dza,2006.0,5
34789,gbr,dza,2007.0,2
34790,gbr,dza,2009.0,1
34791,gbr,dza,2010.0,2
34792,gbr,dza,2011.0,4
34793,gbr,dza,2013.0,5
34794,gbr,dza,2014.0,5
34795,gbr,dza,2015.0,2
34796,gbr,dza,2016.0,1
34797,gbr,dza,2017.0,1
34798,gbr,dza,2019.0,1
34799,gbr,ecu,1999.0,1
34800,gbr,ecu,2001.0,3
34801,gbr,ecu,2002.0,3
34802,gbr,ecu,2003.0,1
34803,gbr,ecu,2005.0,3
34804,gbr,ecu,2007.0,1
34805,gbr,ecu,2008.0,1
34806,gbr,ecu,2011.0,1
34807,gbr,ecu,2012.0,2
34808,gbr,ecu,2013.0,2
34809,gbr,ecu,2014.0,1
34810,gbr,ecu,2015.0,8
34811,gbr,ecu,2016.0,4
34812,gbr,ecu,2017.0,5
34813,gbr,ecu,2018.0,3
34814,gbr,ecu,2019.0,1
34815,gbr,egy,1997.0,8
34816,gbr,egy,1998.0,3
34817,gbr,egy,1999.0,8
34818,gbr,egy,2000.0,5
34819,gbr,egy,2001.0,18
34820,gbr,egy,2002.0,21
34821,gbr,egy,2003.0,13
34822,gbr,egy,2004.0,17
34823,gbr,egy,2005.0,18
34824,gbr,egy,2006.0,19
34825,gbr,egy,2007.0,25
34826,gbr,egy,2008.0,30
34827,gbr,egy,2009.0,30
34828,gbr,egy,2010.0,40
34829,gbr,egy,2011.0,52
34830,gbr,egy,2012.0,39
34831,gbr,egy,2013.0,31
34832,gbr,egy,2014.0,41
34833,gbr,egy,2015.0,42
34834,gbr,egy,2016.0,25
34835,gbr,egy,2017.0,26
34836,gbr,egy,2018.0,26
34837,gbr,egy,2019.0,14
34838,gbr,egy,2020.0,13
34839,gbr,egy,2021.0,4
34840,gbr,eri,2019.0,1
34841,gbr,esp,1997.0,98
34842,gbr,esp,1998.0,84
34843,gbr,esp,1999.0,115
34844,gbr,esp,2000.0,99
34845,gbr,esp,2001.0,129
34846,gbr,esp,2002.0,135
34847,gbr,esp,2003.0,125
34848,gbr,esp,2004.0,146
34849,gbr,esp,2005.0,135
34850,gbr,esp,2006.0,154
34851,gbr,esp,2007.0,148
34852,gbr,esp,2008.0,186
34853,gbr,esp,2009.0,188
34854,gbr,esp,2010.0,235
34855,gbr,esp,2011.0,217
34856,gbr,esp,2012.0,203
34857,gbr,esp,2013.0,210
34858,gbr,esp,2014.0,187
34859,gbr,esp,2015.0,177
34860,gbr,esp,2016.0,179
34861,gbr,esp,2017.0,213
34862,gbr,esp,2018.0,219
34863,gbr,esp,2019.0,224
34864,gbr,esp,2020.0,189
34865,gbr,esp,2021.0,66
34866,gbr,est,1997.0,2
34867,gbr,est,1999.0,1
34868,gbr,est,2001.0,2
34869,gbr,est,2003.0,2
34870,gbr,est,2004.0,3
34871,gbr,est,2005.0,4
34872,gbr,est,2006.0,1
34873,gbr,est,2007.0,2
34874,gbr,est,2008.0,2
34875,gbr,est,2009.0,4
34876,gbr,est,2010.0,5
34877,gbr,est,2011.0,4
34878,gbr,est,2012.0,6
34879,gbr,est,2013.0,1
34880,gbr,est,2014.0,8
34881,gbr,est,2015.0,3
34882,gbr,est,2016.0,4
34883,gbr,est,2017.0,7
34884,gbr,est,2018.0,8
34885,gbr,est,2019.0,4
34886,gbr,est,2020.0,3
34887,gbr,est,2021.0,1
34888,gbr,eth,1997.0,2
34889,gbr,eth,1998.0,2
34890,gbr,eth,1999.0,3
34891,gbr,eth,2000.0,1
34892,gbr,eth,2002.0,3
34893,gbr,eth,2003.0,9
34894,gbr,eth,2004.0,7
34895,gbr,eth,2006.0,1
34896,gbr,eth,2007.0,5
34897,gbr,eth,2008.0,1
34898,gbr,eth,2009.0,5
34899,gbr,eth,2010.0,7
34900,gbr,eth,2011.0,5
34901,gbr,eth,2012.0,4
34902,gbr,eth,2013.0,2
34903,gbr,eth,2014.0,1
34904,gbr,eth,2015.0,7
34905,gbr,eth,2016.0,12
34906,gbr,eth,2017.0,5
34907,gbr,eth,2018.0,2
34908,gbr,eth,2019.0,1
34909,gbr,eth,2020.0,1
34910,gbr,fin,1997.0,10
34911,gbr,fin,1998.0,16
34912,gbr,fin,1999.0,15
34913,gbr,fin,2000.0,18
34914,gbr,fin,2001.0,27
34915,gbr,fin,2002.0,37
34916,gbr,fin,2003.0,40
34917,gbr,fin,2004.0,30
34918,gbr,fin,2005.0,21
34919,gbr,fin,2006.0,17
34920,gbr,fin,2007.0,26
34921,gbr,fin,2008.0,22
34922,gbr,fin,2009.0,22
34923,gbr,fin,2010.0,32
34924,gbr,fin,2011.0,44
34925,gbr,fin,2012.0,34
34926,gbr,fin,2013.0,40
34927,gbr,fin,2014.0,37
34928,gbr,fin,2015.0,46
34929,gbr,fin,2016.0,29
34930,gbr,fin,2017.0,37
34931,gbr,fin,2018.0,36
34932,gbr,fin,2019.0,34
34933,gbr,fin,2020.0,31
34934,gbr,fin,2021.0,8
34935,gbr,fji,1997.0,2
34936,gbr,fji,1998.0,1
34937,gbr,fji,2005.0,1
34938,gbr,fji,2006.0,1
34939,gbr,fji,2008.0,1
34940,gbr,fji,2009.0,2
34941,gbr,fji,2011.0,2
34942,gbr,fji,2012.0,3
34943,gbr,fji,2014.0,5
34944,gbr,fji,2015.0,1
34945,gbr,fji,2016.0,2
34946,gbr,fji,2017.0,4
34947,gbr,fji,2018.0,1
34948,gbr,flk,1997.0,2
34949,gbr,flk,1998.0,1
34950,gbr,flk,2002.0,2
34951,gbr,flk,2003.0,1
34952,gbr,flk,2005.0,2
34953,gbr,flk,2006.0,1
34954,gbr,flk,2010.0,1
34955,gbr,flk,2011.0,1
34956,gbr,flk,2013.0,2
34957,gbr,flk,2014.0,2
34958,gbr,flk,2015.0,2
34959,gbr,flk,2017.0,3
34960,gbr,flk,2019.0,1
34961,gbr,flk,2020.0,3
34962,gbr,flk,2021.0,1
34963,gbr,fra,1997.0,132
34964,gbr,fra,1998.0,136
34965,gbr,fra,1999.0,183
34966,gbr,fra,2000.0,188
34967,gbr,fra,2001.0,213
34968,gbr,fra,2002.0,257
34969,gbr,fra,2003.0,272
34970,gbr,fra,2004.0,208
34971,gbr,fra,2005.0,186
34972,gbr,fra,2006.0,234
34973,gbr,fra,2007.0,241
34974,gbr,fra,2008.0,228
34975,gbr,fra,2009.0,233
34976,gbr,fra,2010.0,296
34977,gbr,fra,2011.0,294
34978,gbr,fra,2012.0,263
34979,gbr,fra,2013.0,281
34980,gbr,fra,2014.0,308
34981,gbr,fra,2015.0,254
34982,gbr,fra,2016.0,245
34983,gbr,fra,2017.0,259
34984,gbr,fra,2018.0,237
34985,gbr,fra,2019.0,210
34986,gbr,fra,2020.0,156
34987,gbr,fra,2021.0,49
34988,gbr,fro,2008.0,1
34989,gbr,fro,2013.0,1
34990,gbr,fro,2015.0,2
34991,gbr,fro,2018.0,1
34992,gbr,fsm,2003.0,1
34993,gbr,fsm,2017.0,1
34994,gbr,gab,2000.0,1
34995,gbr,gab,2003.0,1
34996,gbr,gab,2004.0,1
34997,gbr,gab,2005.0,1
34998,gbr,gab,2006.0,1
34999,gbr,gab,2007.0,1
35000,gbr,gab,2011.0,1
35001,gbr,gab,2012.0,1
35002,gbr,gab,2015.0,1
35003,gbr,gab,2016.0,1
35004,gbr,gab,2017.0,1
35005,gbr,gab,2019.0,1
35006,gbr,gab,2020.0,1
35007,gbr,geo,2001.0,1
35008,gbr,geo,2002.0,1
35009,gbr,geo,2003.0,1
35010,gbr,geo,2005.0,1
35011,gbr,geo,2006.0,2
35012,gbr,geo,2007.0,2
35013,gbr,geo,2008.0,2
35014,gbr,geo,2009.0,1
35015,gbr,geo,2010.0,1
35016,gbr,geo,2012.0,2
35017,gbr,geo,2013.0,1
35018,gbr,geo,2015.0,3
35019,gbr,geo,2016.0,1
35020,gbr,geo,2018.0,3
35021,gbr,geo,2020.0,1
35022,gbr,gha,1998.0,3
35023,gbr,gha,1999.0,2
35024,gbr,gha,2000.0,2
35025,gbr,gha,2001.0,1
35026,gbr,gha,2002.0,5
35027,gbr,gha,2003.0,7
35028,gbr,gha,2004.0,6
35029,gbr,gha,2005.0,5
35030,gbr,gha,2006.0,4
35031,gbr,gha,2007.0,7
35032,gbr,gha,2008.0,12
35033,gbr,gha,2009.0,8
35034,gbr,gha,2010.0,8
35035,gbr,gha,2011.0,14
35036,gbr,gha,2012.0,14
35037,gbr,gha,2013.0,8
35038,gbr,gha,2014.0,14
35039,gbr,gha,2015.0,13
35040,gbr,gha,2016.0,18
35041,gbr,gha,2017.0,12
35042,gbr,gha,2018.0,5
35043,gbr,gha,2019.0,6
35044,gbr,gha,2020.0,5
35045,gbr,gha,2021.0,1
35046,gbr,gib,2004.0,1
35047,gbr,gib,2005.0,2
35048,gbr,gib,2008.0,2
35049,gbr,gib,2010.0,1
35050,gbr,gib,2014.0,1
35051,gbr,gib,2016.0,1
35052,gbr,gib,2019.0,1
35053,gbr,gib,2021.0,1
35054,gbr,gin,2001.0,1
35055,gbr,gin,2013.0,1
35056,gbr,gmb,1997.0,2
35057,gbr,gmb,1998.0,4
35058,gbr,gmb,1999.0,3
35059,gbr,gmb,2000.0,2
35060,gbr,gmb,2001.0,10
35061,gbr,gmb,2002.0,6
35062,gbr,gmb,2003.0,14
35063,gbr,gmb,2004.0,8
35064,gbr,gmb,2005.0,3
35065,gbr,gmb,2006.0,6
35066,gbr,gmb,2007.0,7
35067,gbr,gmb,2008.0,8
35068,gbr,gmb,2009.0,3
35069,gbr,gmb,2010.0,2
35070,gbr,gmb,2011.0,4
35071,gbr,gmb,2012.0,4
35072,gbr,gmb,2013.0,2
35073,gbr,gmb,2014.0,8
35074,gbr,gmb,2015.0,7
35075,gbr,gmb,2016.0,1
35076,gbr,gmb,2017.0,3
35077,gbr,gmb,2018.0,2
35078,gbr,gmb,2019.0,5
35079,gbr,gmb,2020.0,3
35080,gbr,gnb,2016.0,1
35081,gbr,grc,1997.0,45
35082,gbr,grc,1998.0,66
35083,gbr,grc,1999.0,64
35084,gbr,grc,2000.0,96
35085,gbr,grc,2001.0,73
35086,gbr,grc,2002.0,114
35087,gbr,grc,2003.0,107
35088,gbr,grc,2004.0,89
35089,gbr,grc,2005.0,129
35090,gbr,grc,2006.0,111
35091,gbr,grc,2007.0,117
35092,gbr,grc,2008.0,140
35093,gbr,grc,2009.0,124
35094,gbr,grc,2010.0,116
35095,gbr,grc,2011.0,101
35096,gbr,grc,2012.0,106
35097,gbr,grc,2013.0,93
35098,gbr,grc,2014.0,75
35099,gbr,grc,2015.0,101
35100,gbr,grc,2016.0,80
35101,gbr,grc,2017.0,58
35102,gbr,grc,2018.0,104
35103,gbr,grc,2019.0,76
35104,gbr,grc,2020.0,55
35105,gbr,grc,2021.0,27
35106,gbr,grd,2002.0,1
35107,gbr,grd,2011.0,1
35108,gbr,grd,2014.0,1
35109,gbr,grd,2021.0,1
35110,gbr,grl,2006.0,1
35111,gbr,grl,2009.0,1
35112,gbr,grl,2010.0,1
35113,gbr,grl,2012.0,1
35114,gbr,gtm,1999.0,1
35115,gbr,gtm,2000.0,1
35116,gbr,gtm,2002.0,1
35117,gbr,gtm,2012.0,2
35118,gbr,gtm,2015.0,1
35119,gbr,gtm,2016.0,2
35120,gbr,gtm,2018.0,1
35121,gbr,gtm,2019.0,1
35122,gbr,gtm,2020.0,1
35123,gbr,guf,2006.0,1
35124,gbr,guf,2011.0,1
35125,gbr,gum,2004.0,1
35126,gbr,guy,1999.0,1
35127,gbr,guy,2003.0,1
35128,gbr,guy,2004.0,1
35129,gbr,guy,2009.0,1
35130,gbr,guy,2012.0,2
35131,gbr,guy,2013.0,1
35132,gbr,guy,2014.0,2
35133,gbr,guy,2016.0,1
35134,gbr,hkg,1997.0,40
35135,gbr,hkg,1998.0,38
35136,gbr,hkg,1999.0,26
35137,gbr,hkg,2000.0,24
35138,gbr,hkg,2001.0,32
35139,gbr,hkg,2002.0,31
35140,gbr,hkg,2003.0,27
35141,gbr,hkg,2004.0,23
35142,gbr,hkg,2005.0,22
35143,gbr,hkg,2006.0,25
35144,gbr,hkg,2007.0,35
35145,gbr,hkg,2008.0,35
35146,gbr,hkg,2009.0,42
35147,gbr,hkg,2010.0,33
35148,gbr,hkg,2011.0,42
35149,gbr,hkg,2012.0,33
35150,gbr,hkg,2013.0,55
35151,gbr,hkg,2014.0,60
35152,gbr,hkg,2015.0,53
35153,gbr,hkg,2016.0,50
35154,gbr,hkg,2017.0,45
35155,gbr,hkg,2018.0,46
35156,gbr,hkg,2019.0,38
35157,gbr,hkg,2020.0,30
35158,gbr,hkg,2021.0,10
35159,gbr,hnd,2010.0,1
35160,gbr,hrv,1997.0,3
35161,gbr,hrv,1998.0,1
35162,gbr,hrv,1999.0,6
35163,gbr,hrv,2000.0,2
35164,gbr,hrv,2001.0,2
35165,gbr,hrv,2002.0,4
35166,gbr,hrv,2003.0,1
35167,gbr,hrv,2005.0,2
35168,gbr,hrv,2006.0,3
35169,gbr,hrv,2007.0,2
35170,gbr,hrv,2009.0,7
35171,gbr,hrv,2010.0,10
35172,gbr,hrv,2011.0,1
35173,gbr,hrv,2012.0,2
35174,gbr,hrv,2013.0,2
35175,gbr,hrv,2014.0,4
35176,gbr,hrv,2015.0,4
35177,gbr,hrv,2016.0,5
35178,gbr,hrv,2017.0,6
35179,gbr,hrv,2018.0,4
35180,gbr,hrv,2019.0,3
35181,gbr,hrv,2020.0,1
35182,gbr,hti,1997.0,1
35183,gbr,hti,2017.0,1
35184,gbr,hun,1997.0,13
35185,gbr,hun,1998.0,15
35186,gbr,hun,1999.0,11
35187,gbr,hun,2000.0,18
35188,gbr,hun,2001.0,24
35189,gbr,hun,2002.0,17
35190,gbr,hun,2003.0,15
35191,gbr,hun,2004.0,13
35192,gbr,hun,2005.0,17
35193,gbr,hun,2006.0,15
35194,gbr,hun,2007.0,6
35195,gbr,hun,2008.0,10
35196,gbr,hun,2009.0,18
35197,gbr,hun,2010.0,25
35198,gbr,hun,2011.0,18
35199,gbr,hun,2012.0,19
35200,gbr,hun,2013.0,17
35201,gbr,hun,2014.0,19
35202,gbr,hun,2015.0,21
35203,gbr,hun,2016.0,18
35204,gbr,hun,2017.0,24
35205,gbr,hun,2018.0,25
35206,gbr,hun,2019.0,13
35207,gbr,hun,2020.0,10
35208,gbr,hun,2021.0,4
35209,gbr,idn,1997.0,4
35210,gbr,idn,1998.0,5
35211,gbr,idn,1999.0,4
35212,gbr,idn,2000.0,1
35213,gbr,idn,2001.0,4
35214,gbr,idn,2002.0,4
35215,gbr,idn,2003.0,6
35216,gbr,idn,2004.0,1
35217,gbr,idn,2005.0,5
35218,gbr,idn,2006.0,5
35219,gbr,idn,2007.0,4
35220,gbr,idn,2008.0,6
35221,gbr,idn,2009.0,14
35222,gbr,idn,2010.0,13
35223,gbr,idn,2011.0,6
35224,gbr,idn,2012.0,7
35225,gbr,idn,2013.0,9
35226,gbr,idn,2014.0,14
35227,gbr,idn,2015.0,14
35228,gbr,idn,2016.0,15
35229,gbr,idn,2017.0,10
35230,gbr,idn,2018.0,10
35231,gbr,idn,2019.0,11
35232,gbr,idn,2020.0,8
35233,gbr,idn,2021.0,4
35234,gbr,ind,1997.0,48
35235,gbr,ind,1998.0,38
35236,gbr,ind,1999.0,44
35237,gbr,ind,2000.0,42
35238,gbr,ind,2001.0,54
35239,gbr,ind,2002.0,59
35240,gbr,ind,2003.0,78
35241,gbr,ind,2004.0,50
35242,gbr,ind,2005.0,66
35243,gbr,ind,2006.0,65
35244,gbr,ind,2007.0,89
35245,gbr,ind,2008.0,75
